open,high,low,close,volume,amount,tradedate,ma_5,ma_20,ma_50,ma_200,ema_5,ema_20,price_ma20_diff,ma5_ma20_cross,ma5_ma20_cross_diff,slope_ma5,rsi_14,macd,macd_signal,macd_cross,macd_cross_diff,k,d,momentum_10,roc_10,rsi_reversal,reversal_signal,upperband,middleband,lowerband,atr_14,volatility_10,bollinger_width,obv,volume_change,vwap,mfi_14,cmf_20,chaikin_osc,cci_20,williams_%r_14,zscore_20,price_mean_diff,high_mean_diff,low_mean_diff,plus_di,minus_di,adx_14,trix_15,ultimate_osc,ppo,dpo_20,kst,kst_signal,kama_10,seasonality,one,sma_10,sma_30,ema_10,ema_30,percentb,accumdist,mfi_new,hl_spread,pricechannel_mid,renkoslope,return_1d,logreturn_1d,sma_5,sma_20,sma_60,ema_60,rsi_6,rsi_21,macd_12_26,macdsig_12_26,macd_8_17,macdsig_8_17,macd_16_32,macdsig_16_32,bollup_20_2,bollmid_20_2,bolllow_20_2,bollup_20_3,bollmid_20_3,bolllow_20_3,k_9,d_9,j_9,k_14,d_14,j_14,atr_21,plusdi_14,minusdi_14,plusdi_21,minusdi_21,adx_21,cci_14,cci_30,mfi_21,momentum_3,momentum_7,momentum_14,roc_5,roc_20,volatility_5,volatility_20,williamsr_14,williamsr_21,volumechange_5,volumechange_10,volumechange_20,zscore_10,trix_30,uo,dpo_30,kama_30,highlow_spread,pc_upper_20,pc_mid_20,pc_lower_20,renkoslope_3,percentb_20_2,close_div_ema20,high_minus_low,macd_12_26_minus_rsi_14,atr_14_x_volume,return_5d,close_lag1,close_lag2,volume_lag1,pricechange,up,down,consecutiveup,consecutivedown,cross_ma5,cross_ma5_count,volume_ma_5,volume_spike,volume_spike_count,close_ma5_diff,pch,ma5_ma20_diff,rsi_signal,macd_diff,bollinger_position,k_d_diff,macd_hist,ichimoku_tenkan,ichimoku_kijun,ichimoku_spana,ichimoku_spanb,ichimoku_chikou,coppock,chaikin_vol,eom,vortex_pos,vortex_neg,annualized_vol,fisher,cmo_14,vwap_deviation,obv_ma,obv_cross,obv_divergence,ad,vpt,peak,trough
3263.8224,3294.9612,3255.1375,3285.8669,574913781,698861461.3,2024/10/22,3237.5745,3103.261415,2936.637812,2977.662567,3255.017946,3134.459948,0.058843088,1,0,16.915,65.54562601,109.9083577,104.4127563,1,0,51.47310084,54.31075759,-203.9082,-5.843018365,0,0,3579.597346,3103.261415,2626.925484,135.1571714,0.027771008,0.306990529,6161480206,-0.139544229,3258.4507,60.0733755,0.078283113,-118261838.7,51.13829723,-49.47066459,0.766708842,0.012531141,-0.004018908,0.015496477,37.65500208,-13.03561716,212.236951,0.533958891,62.88034307,3.552026414,233.235985,150.5461357,122.1085686,3263.022478,-0.927541684,1,3245.20083,2988.044287,3221.974823,3073.351847,0.69167721,27484053253,60.0733755,39.8237,3182.05,2,0.005433385,0.005418677,3237.5745,3103.261415,2932.311402,3002.15729,50.32896951,69.50143134,109.9083577,104.4127563,78.82368799,90.11611133,103.1884103,89.31350281,3579.597346,3103.261415,2626.925484,3817.765311,3103.261415,2388.757519,40.77090444,39.02316693,44.26637944,51.47310084,54.31075759,45.79778734,107.5184476,37.65500208,-13.03561716,38.00592093,-17.47234162,225.3338451,11.56550849,94.76104926,63.40991399,116.4826,68.1292,389.5612,2.641902165,21.51471978,0.014563639,0.030665216,-49.47066459,-39.45710492,0.015650829,-0.562290671,1.288031576,0.919682157,0.079563829,62.88034307,-239.1265867,3095.504451,39.8237,3674.4048,3182.05,2689.6952,2,0.69167721,1.048304,39.8237,44.36273167,77703720455,0.026419022,3268.11,3261.5633,668150299,17.7569,1,0,3,0,1,5,596100894.4,0,0,48.2924,0.005433385,134.313085,15.54562601,5.495601395,0.19167721,-2.837656752,5.495601395,3266.3133,3182.05,2842.695925,2891.229,3309.7789,30.72918028,3.723013195,2.495312054,1.100912567,0.828171688,0.440851083,0.990736233,31.09125202,0.008413876,3149999406,1,0.940590603,27484053253,122805923.9,0,0
3285.2474,3331.0823,3277.0663,3302.8028,650444128,760066419.6,2024/10/23,3257.54546,3132.53749,2945.479912,2979.666033,3270.94623,3150.492601,0.054353798,1,0,19.97096,62.95216699,109.6365634,105.4575177,1,0,48.79409623,52.47187047,43.945,1.348478599,0,0,3580.09224,3132.53749,2684.98274,131.0198643,0.017907472,0.285745822,6811924334,0.131376825,3258.545848,60.59971322,0.061559288,-62836574.47,48.89658865,-56.563913,0.760869189,0.016373568,0.010138434,0.021448259,38.16911405,-13.44725208,174.6354077,0.54049761,59.90148864,3.525639877,357.23761,153.6718825,131.6692389,3263.633274,-0.920971288,1,3249.59533,3004.436547,3236.670819,3088.155134,0.690217297,27453431225,60.59971322,54.016,3186.0902,3,0.005154165,0.005140928,3257.54546,3132.53749,2937.954523,3012.01452,80.09722584,70.47424795,109.6365634,105.4575177,77.29804482,87.55249803,104.64613,92.38002825,3580.09224,3132.53749,2684.98274,3803.869616,3132.53749,2461.205364,55.22590357,44.42407915,76.82955243,48.79409623,52.47187047,41.43854774,108.8806,38.16911405,-13.44725208,39.11020749,-17.25375363,206.9770318,12.36417214,93.86970061,66.36896795,41.2395,18.4803,301.8502,3.11759042,21.5480635,0.014327669,0.030662742,-56.563913,-37.73721714,0.261005191,-0.344810502,1.624693954,1.113899035,0.096043109,59.90148864,-141.3110467,3108.508022,54.016,3674.4048,3186.0902,2697.7756,3,0.690217297,1.048344884,54.016,46.68439643,85221101376,0.031175904,3285.8669,3268.11,574913781,16.9359,1,0,4,0,1,5,623026920.6,0,0,45.25734,0.005154165,125.00797,12.95216699,4.179045714,0.190217297,-3.677774242,4.179045714,3241.9518,3182.05,2832.62575,2885.3132,3295.6983,27.27219432,-21.89959599,2.513696648,1.11607253,0.829495211,0.284272309,3.800201167,25.90433399,0.013581811,3513181005,1,0.915374128,27453431225,126158420.2,0,0
3287.8243,3292.9448,3266.8823,3280.2625,519827074,585248947,2024/10/24,3279.7211,3159.749505,2953.739488,2981.473771,3274.051654,3162.851639,0.038140047,1,0,22.17564,58.75097313,106.3761131,105.6412368,1,0,40.67390359,48.53921484,-21.6634,-0.656083772,0,0,3570.458363,3159.749505,2749.040647,127.4016143,0.017566921,0.259962922,6292097260,-0.200812104,3258.58193,55.76108424,0.048643415,-30021128.74,34.02439222,-75.56648169,0.586853644,0.010110617,0.001210579,0.0170453,39.25313012,-6.628588357,227.9250603,0.542139208,60.98544653,3.406949312,99.108295,153.2659013,139.2348545,3263.784019,-0.914127988,1,3247.42899,3020.346007,3244.596579,3100.549158,0.646713411,27467351122,55.76108424,26.0625,3196.17495,3,-0.006824598,-0.006847992,3279.7211,3159.749505,2944.03609,3020.809536,70.39718239,69.13000232,106.3761131,105.6412368,71.8302077,84.40803996,103.8225392,94.66853044,3570.458363,3159.749505,2749.040647,3775.812792,3159.749505,2543.686218,60.6477199,49.8319594,82.27924091,40.67390359,48.53921484,24.94328108,108.9521048,39.25313012,-6.628588357,39.08453964,-17.24243007,212.4083003,0.290639455,79.09013231,64.74406244,12.1525,78.9706,192.7339,3.498414503,19.89166243,0.013319311,0.030894327,-75.56648168,-40.35741508,-0.016618431,-0.377079792,0.649153678,0.720497554,0.111789596,60.98544653,-124.0403067,3118.679531,26.0625,3674.4048,3196.17495,2717.9451,3,0.646713411,1.037121836,26.0625,47.62513994,66226808377,0.034984145,3302.8028,3285.8669,650444128,-22.5403,0,1,0,1,1,5,621269981,0,0,0.5414,-0.006824598,119.971595,8.75097313,0.73487629,0.146713411,-7.865311253,0.73487629,3241.9518,3182.05,2810.230875,2865.97685,3326.4557,23.67910355,-38.35264236,0.621882163,1.045373388,0.879800581,0.278866231,0.796563742,17.50194626,0.006653376,3834610832,1,0.890387173,27467351122,122610809.6,0,0
3280.7616,3319.3571,3276.1303,3299.7003,595651707,677255321.3,2024/10/25,3287.3485,3187.893825,2962.336818,2983.398396,3282.601202,3175.884845,0.035072208,1,0,7.6274,47.88930748,104.1599595,105.3449813,0,-1,36.50267182,44.52703384,81.9626,2.547211974,0,0,3550.953348,3187.893825,2824.834302,111.1278357,0.015261768,0.227773912,6887748967,0.145865109,3258.658404,53.47300575,0.038013405,3289776.93,30.86868492,-71.83979171,0.615912642,0.013538121,0.008578623,0.017133333,29.27646969,-7.599291858,210.8993392,0.540585432,64.05757932,3.321992775,114.032075,153.7138993,144.7155341,3265.242617,-0.907013813,1,3255.62525,3037.52674,3254.615437,3113.397619,0.65397816,27521273787,53.47300575,43.2268,3202.88095,3,0.005925684,0.005908196,3287.3485,3187.893825,2950.665232,3029.953495,87.14895272,69.14461577,104.1599595,105.3449813,68.4361448,81.21366093,103.5083676,96.43649786,3550.953348,3187.893825,2824.834302,3732.48311,3187.893825,2643.30454,67.89697204,55.85363028,91.98365555,36.50267182,44.52703384,20.4539478,108.6312571,29.27646969,-7.599291858,39.32211215,-17.29335642,218.0583843,7.335456607,77.32404506,65.64356348,13.8334,96.7523,-36.7971,1.169285907,20.56721504,0.005348978,0.030830924,-71.83979171,-39.1761932,-0.140491864,-0.017120885,1.08528938,0.938048951,0.126883444,64.05757932,-36.57414,3130.68755,43.2268,3674.4048,3202.88095,2731.3571,3,0.65397816,1.038986129,43.2268,56.27065203,66193485038,0.011692859,3280.2625,3302.8028,519827074,19.4378,1,0,1,0,1,6,601797397.8,0,0,12.3518,0.005925684,99.454675,-2.110692521,-1.185021815,0.15397816,-8.024362014,-1.185021815,3241.9518,3182.05,2802.59355,2861.80715,3363.9823,19.95899127,-47.34780126,-0.483939495,1.012915435,0.976917574,0.242273063,1.868877016,-4.221385042,0.012594722,4171541012,1,0.851314536,27521273787,126140453.6,0,0
3300.4634,3322.1975,3279.715,3322.1975,672373131,717510218,2024/10/28,3298.166,3216.557815,2971.38274,2985.415321,3295.799968,3189.819383,0.032842464,1,0,10.8175,38.69098313,103.0312972,104.8822445,0,0,44.19147218,44.41517995,37.875,1.153205874,0,0,3519.182469,3216.557815,2913.933161,90.02605714,0.014016319,0.188166774,7560122098,0.128802492,3258.765234,49.71744258,0.082457167,230554800.3,25.48141895,-40.43092709,0.698156504,0.019262596,0.00859653,0.015855166,11.08122029,-9.664955733,300.3060003,0.537301569,69.51305713,3.271563802,1.179885,149.3913026,148.151556,3266.306234,-0.88406751,1,3259.41275,3055.322853,3266.903085,3126.868579,0.674539126,28193646918,49.71744258,42.4825,3217.88825,3,0.006817953,0.006794815,3298.166,3216.557815,2957.92283,3039.535266,78.67819832,69.59293746,103.0312972,104.8822445,66.89953972,78.35083669,103.7931931,97.90783691,3519.182469,3216.557815,2913.933161,3670.494795,3216.557815,2762.620835,76.93659721,62.88128592,105.0472198,44.19147218,44.41517995,43.74405665,109.5489905,11.08122029,-9.664955733,38.99269594,-16.42757091,216.9922689,22.98477737,73.10175173,66.75190573,19.3947,152.8132,-167.5776,1.655008552,20.85474585,0.005695765,0.030813399,-40.43092709,-37.34777149,0.006320183,0.064779761,1.609717085,1.23305219,0.141421319,69.51305713,32.20574667,3143.853661,42.4825,3674.4048,3217.88825,2761.3717,3,0.674539126,1.041500192,42.4825,64.34031408,60531101913,0.016550086,3299.7003,3280.2625,595651707,22.4972,1,0,2,0,1,7,602641964.2,0,0,24.0315,0.006817953,81.608185,-11.30901687,-1.85094729,0.174539126,-0.223707768,-1.85094729,3241.9518,3182.05,2798.5903,2857.8039,3378.8063,15.65713925,-53.13263751,-1.902643277,0.873749251,1.226567023,0.22250217,3.800201167,-22.61803373,0.019465123,4529207742,1,0.793390612,28193646918,130724661.7,0,0
3328.0885,3340.4584,3284.2108,3286.407,725326154,806573822.3,2024/10/29,3298.27402,3237.72189,2979.866998,2987.352962,3292.668979,3199.018204,0.015036841,1,0,0.10802,52.52385687,98.11778918,103.5293534,0,0,49.07847285,45.96961092,85.1151,2.658773478,0,0,3491.542851,3237.72189,2983.900929,76.85688571,0.011489872,0.156789847,6834795944,0.078755412,3258.869843,51.26752915,-0.001901817,89803882.86,17.80329941,-41.14752582,0.383617727,0.005655804,0.012442385,0.014641765,14.67706583,-11.32101371,340.413435,0.529541479,75.23968104,3.105529592,46.60061,142.7116542,149.4332434,3267.614439,-0.875891705,1,3267.92426,3072.6762,3270.449251,3137.16138,0.595904432,27524961805,51.26752915,56.2476,3281.70955,1,-0.01077314,-0.010831591,3298.27402,3237.72189,2964.514658,3047.629421,56.77874548,67.70910754,98.11778918,103.5293534,60.20863276,74.7223959,101.2476942,98.57580836,3491.542851,3237.72189,2983.900929,3618.453331,3237.72189,2856.990449,75.02228143,66.92828442,91.21027544,49.07847285,45.96961092,55.29619671,110.8406476,14.67706583,-11.32101371,38.49260045,-16.23613582,218.6808413,26.47312898,65.37873527,62.80135626,6.1445,24.8437,27.5492,0.016437063,14.78389613,0.008227717,0.030205969,-41.14752582,-42.49548017,0.261625965,0.281371457,0.518627455,0.392469509,0.154947391,75.23968104,263.8212,3153.17562,56.2476,3674.4048,3281.70955,2889.0143,1,0.595904432,1.02731738,56.2476,45.59393231,55746309324,0.000164371,3322.1975,3299.7003,672373131,-35.7905,0,1,0,1,0,7,632724438.8,0,0,-11.86702,-0.01077314,60.55213,2.523856866,-5.411564261,0.095904432,3.108861932,-5.411564261,3246.63985,3182.05,2791.418675,2854.57885,3364.6498,12.32114656,-54.53505356,-0.494506646,1.019534917,1.076827859,0.18239607,0.592342719,5.047713732,0.00844991,4826727186,1,0.716767915,27524961805,122910621.2,0,0
3273.6421,3291.6795,3244.8063,3266.2378,669018090,730619786.7,2024/10/30,3290.96102,3256.218495,2988.027662,2989.111082,3283.858586,3205.42007,0.003076976,1,0,-7.313,46.58733251,91.54108415,101.1316996,0,0,52.86718287,48.26880157,63.2898,1.975985873,0,0,3452.727386,3256.218495,3059.709604,69.37065,0.01181748,0.120697607,6165777854,-0.077631371,3258.888498,52.30735958,0.025460901,5848098.22,3.295959929,-39.55539709,0.101973045,-0.002448021,-0.003996978,8.67E-05,16.26096298,-12.54273756,380.5208697,0.516757507,52.96584269,2.890134442,-54.926595,138.8361183,149.3233771,3267.560952,-0.867456355,1,3274.25324,3090.33454,3269.683533,3145.488891,0.525493261,27467724485,52.30735958,46.8732,3281.70955,-1,-0.006137158,-0.006156068,3290.96102,3256.218495,2970.754533,3054.796909,42.85543736,64.15907728,91.54108415,101.1316996,51.85516541,70.1489498,97.26540862,98.31372841,3452.727386,3256.218495,3059.709604,3550.981831,3256.218495,2961.455159,70.16305525,68.00654137,74.47608303,52.86718287,48.26880157,62.06394547,107.632981,16.26096298,-12.54273756,35.09733209,-16.72000342,225.480919,4.711995816,49.80800802,58.83449372,-33.4625,-1.8722,-35.6881,-1.107090015,12.77255022,0.008027096,0.030334785,-39.55539709,-51.96994361,0.028555815,0.297014222,0.177310222,-0.194146185,0.167243284,52.96584269,399.44056,3160.828771,46.8732,3674.4048,3281.70955,2889.0143,-1,0.525493261,1.018973404,46.8732,44.95375164,46410219765,-0.0110709,3286.407,3322.1975,725326154,-20.1692,0,1,0,2,0,7,636439231.2,0,0,-24.72322,-0.006137158,34.742525,-3.412667494,-9.590615436,0.025493261,4.5983813,-9.590615436,3246.63985,3182.05,2781.698875,2849.4692,3368.8553,9.522458132,-56.33157355,-0.62978665,1.002727893,1.076291631,0.18759668,0.274283869,-6.825334988,0.002255156,5062382735,1,0.602833986,27467724485,118804751.3,0,0
3267.975,3295.7421,3252.3899,3279.8244,784649094,864970969,2024/10/31,3290.8734,3270.162085,2996.26523,2990.736687,3282.513857,3212.506197,0.00295469,1,0,-0.08762,56.86381724,86.42902312,98.19116429,0,0,57.80662026,51.44807446,110.4401,3.484591629,0,0,3425.713987,3270.162085,3114.610183,64.32882857,0.010973575,0.095134062,6950426948,0.172836887,3258.931364,60.14073555,-0.00093682,37295028.3,1.344023516,-32.31450497,0.124232682,-0.001665861,-0.004399722,-0.000133951,17.53542846,-14.36784175,437.4996276,0.501034627,53.11790915,2.721578551,-67.214085,134.617195,147.6998952,3268.76374,-0.858763958,1,3285.29725,3108.18895,3271.527327,3154.155698,0.531058171,27676171731,60.14073555,43.3522,3345.92505,1,0.004159709,0.004151082,3290.8734,3270.162085,2977.429947,3062.17486,41.42735201,63.65886818,86.42902312,98.19116429,46.30917649,65.38099514,94.04606245,97.46019522,3425.713987,3270.162085,3114.610183,3503.489938,3270.162085,3036.834232,60.16892995,65.39400423,49.71878138,57.80662026,51.44807446,70.52371184,105.4437714,17.53542846,-14.36784175,35.82601822,-11.64368263,181.9021715,12.21493789,46.76751255,59.61635515,-42.3731,-6.0425,62.0867,-0.013355638,9.292775901,0.007947117,0.029520494,-32.31450497,-50.24002709,0.50944253,0.484357965,0.361483378,-0.292334728,0.178453619,53.11790915,150.66885,3168.974291,43.3522,3674.4048,3345.92505,3017.4453,1,0.531058171,1.020955042,43.3522,29.56520588,50475557057,-0.000133556,3266.2378,3286.407,669018090,13.5866,1,0,1,0,0,7,689403635.2,0,0,-11.049,0.004159709,20.711315,6.863817237,-11.76214117,0.031058171,6.358545792,-11.76214117,3289.77745,3186.0902,2772.159575,2837.96885,3404.0764,7.432013747,-57.18594717,0.143311295,1.060563493,0.9912854,0.1742001,-0.420870306,13.72763447,0.006411008,5308454776,1,0.433037544,27676171731,122068663.5,0,0
3275.5768,3305.3181,3258.7346,3272.0142,852055320,878112793.9,2024/11/1,3285.33618,3279.386365,3004.692436,2992.222084,3279.013972,3218.173626,-0.002248032,1,0,-5.53722,48.43605107,80.81586507,94.71610445,0,0,59.71211303,54.20275399,10.4509,0.320426098,0,0,3409.06578,3279.386365,3149.70695,61.1763,0.006358237,0.07908761,6098371628,0.085906205,3258.985009,61.13396945,-0.06013841,-69768995.25,-1.023156606,-36.47690142,-0.113698307,-0.004359905,-0.001245649,-0.0014348,19.55714176,-13.25028763,458.9736081,0.482538953,47.03112791,2.539120238,-110.002065,128.4506548,145.0227493,3268.795528,-0.849817092,1,3286.34234,3126.529583,3271.615849,3161.759472,0.471575423,27309908755,61.13396945,46.5835,3413.61305,-1,-0.002381286,-0.002384126,3285.33618,3279.386365,2982.984362,3069.054838,46.54279643,60.36896243,80.81586507,94.71610445,40.46367609,60.39753133,90.26155866,96.02046791,3409.06578,3279.386365,3149.70695,3473.905488,3279.386365,3084.867242,49.5941682,60.12739222,28.52772016,59.71211303,54.20275399,70.73083112,102.3316381,19.55714176,-13.25028763,35.10420647,-11.99779298,169.6074542,18.5468629,42.18642484,60.50597133,-14.3928,-30.7886,-12.3083,-0.839048928,5.975186756,0.007234625,0.029006472,-36.47690142,-61.25044238,0.430458958,0.229491113,0.730809544,-0.818704981,0.188510679,47.03112791,175.3963167,3176.420566,46.5835,3674.4048,3413.61305,3152.8213,-1,0.471575423,1.016730165,46.5835,32.379814,52125591873,-0.008390489,3279.8244,3266.2378,784649094,-7.8102,0,1,0,1,0,6,740684357.8,0,0,-13.32198,-0.002381286,5.949815,-1.563948933,-13.90023938,-0.028424577,5.509359044,-13.90023938,3292.63235,3196.17495,2772.159575,2837.96885,3402.5343,4.985027997,-67.89752469,0.137757291,1.052512866,0.975998875,0.100933885,-1.080950825,-3.127897867,0.003997929,5487309692,1,0.220531321,27309908755,120039676.1,0,0
3275.6787,3310.2072,3263.8421,3310.2072,665077454,692341763.3,2024/11/4,3282.93812,3278.071855,3013.349422,2993.961738,3289.411714,3226.938728,0.009803124,1,0,-2.39806,65.61898865,78.54384819,91.48165319,0,0,67.76734709,58.72428502,42.0972,1.288120657,0,0,3405.832536,3278.071855,3150.311174,58.49360714,0.007304385,0.077948677,6763449082,-0.219443341,3259.060652,67.73363209,-0.07620289,104390275.5,4.121892371,-16.12218479,0.503055316,0.005973204,-5.67E-05,-0.000627519,20.45409114,-14.48168023,485.0737077,0.464481961,57.48563995,2.460442777,-16.508555,120.5883677,141.6941084,3270.175896,-0.821476553,1,3290.55206,3146.299053,3278.632459,3171.336745,0.625763829,27974986209,67.73363209,46.3651,3413.61305,-1,0.011672627,0.011605027,3282.93812,3278.071855,2989.281363,3076.961473,53.80556,58.84558861,78.54384819,91.48165319,39.66690603,56.25140627,88.65966117,94.54830656,3405.832536,3278.071855,3150.311174,3469.712877,3278.071855,3086.430833,55.85401914,58.70293452,50.15618837,67.76734709,58.72428502,85.85347123,100.4168333,20.45409114,-14.48168023,35.77359326,-6.378403166,233.4916422,45.36378916,41.1409333,61.04570204,43.9694,29.9447,108.9153,-0.360914726,-0.787958054,0.008811298,0.022754669,-16.12218479,-69.82536833,-0.010850637,-0.004599033,-0.396666445,1.111081722,0.197792222,57.48563995,71.43864667,3186.930417,46.3651,3674.4048,3413.61305,3152.8213,-1,0.625763829,1.025804169,46.3651,12.92485955,38902779314,-0.003609147,3272.0142,3279.8244,852055320,38.193,1,0,1,0,1,6,739225222.4,0,0,27.26908,0.011672627,4.866265,15.61898865,-12.937805,0.125763829,9.043062069,-12.937805,3292.63235,3202.88095,2772.159575,2837.96885,3422.6607,3.475036315,-65.50989517,0.267240731,1.064344272,0.957442846,0.11595351,0.649697974,31.23797729,0.015693647,5644301586,1,0.343185517,27974986209,127802876.8,0,0
3306.8098,3386.9869,3302.0472,3386.9869,821124902,929931429.4,2024/11/5,3303.0541,3272.932445,3023.500564,2996.060437,3321.936776,3242.181411,0.034847788,1,0,20.11598,71.71362386,81.99356775,89.58403611,0,0,78.51156473,65.32004492,101.12,3.077422278,1,0,3369.231555,3272.932445,3176.633335,59.62418571,0.010059656,0.058845767,7584573984,0.234630489,3259.320072,74.22542136,0.00303241,427414239.1,33.35375552,0,2.368754087,0.026153174,0.020300507,0.009620525,29.26429903,-14.20708231,489.5797738,0.451427157,72.2039949,2.556954446,-4.822445,115.8428465,137.4908822,3279.794229,-0.811539059,1,3300.66406,3169.062297,3298.333266,3185.249658,1.092188522,28796111111,74.22542136,84.9397,3294.9892,1,0.023194832,0.02292992,3303.0541,3272.932445,2997.308853,3087.126241,66.84336024,52.32347255,81.99356775,89.58403611,46.66770065,54.33466515,91.07932146,93.85450954,3369.231555,3272.932445,3176.633335,3417.38111,3272.932445,3128.48378,70.56934609,62.65840505,86.39122818,78.51156473,65.32004492,104.8946043,91.55397619,29.26429903,-14.20708231,29.131756,-6.995862706,224.6916087,151.1940907,52.18797086,60.36265149,107.1625,87.2866,184.0389,3.060482162,-2.945410436,0.011712519,0.02081593,0,-55.10486816,0.132076787,0.428257469,-0.374838381,2.46116462,0.206963945,72.2039949,115.2602033,3205.387291,84.9397,3437.1571,3294.9892,3152.8213,1,1.092188522,1.044662982,84.9397,10.2799439,48958903651,0.030604822,3310.2072,3272.0142,665077454,76.7797,1,0,2,0,1,6,758384972,0,0,83.9328,0.023194832,30.121655,21.71362386,-7.590468352,0.592188522,13.1915198,-7.590468352,3315.8966,3217.88825,2761.25625,2837.96885,3432.4902,3.220096244,-52.31673111,1.334578115,1.149091943,0.808326942,0.159692082,3.800201167,43.42724772,0.039169773,5776676714,1,0.771660678,28796111111,146848731,0,0
3395.2217,3420.9986,3367.0812,3383.8062,895855930,1026807640,2024/11/6,3326.56778,3279.179865,3033.303212,2998.207725,3342.559917,3255.669486,0.031906251,1,0,23.51368,77.25214582,83.5082088,88.36887065,0,0,81.05151442,70.56386809,81.0034,2.452565439,1,0,3387.140386,3279.179865,3171.219344,58.31948571,0.010104559,0.06584605,6688718054,0.091010549,3259.692101,80.52997271,0.043904616,412499581.5,49.3541116,-13.86858619,1.938233237,0.022679705,0.027762388,0.026679369,29.34095294,-22.49015521,528.5482391,0.441102427,79.726338,2.593576911,6.687035,112.257985,132.934447,3286.406103,-0.801361088,1,3308.7644,3191.279793,3313.8738,3198.059758,0.984558309,28456038302,80.52997271,53.9174,3286.90995,1,-0.000939094,-0.000939535,3326.56778,3279.179865,3006.027327,3096.853453,80.49072311,44.34176178,83.5082088,88.36887065,50.00205618,53.46814335,92.254085,93.53442463,3387.140386,3279.179865,3171.219344,3441.120646,3279.179865,3117.239084,73.3432369,66.22001566,87.58967936,81.05151442,70.56386809,102.0268071,78.03064286,29.34095294,-22.49015521,14.90747682,-12.17707207,262.2197929,169.6268891,54.04051163,59.04868894,111.792,61.6087,214.4219,3.599505217,3.834116358,0.010525102,0.014160518,-13.86858619,-18.7633425,0.339060847,0.37729882,-0.097608278,1.710433273,0.215835484,79.726338,10.01210667,3221.377938,53.9174,3420.9986,3286.90995,3152.8213,1,0.984558309,1.039358023,53.9174,6.25606298,52245857112,0.035995052,3386.9869,3310.2072,821124902,-3.1807,0,1,0,1,1,6,803752540,0,0,57.23842,-0.000939094,47.387915,27.25214582,-4.860661842,0.484558309,10.48764633,-4.860661842,3332.90245,3281.70955,2786.92425,2837.96885,3461.4998,3.724623544,-45.18112304,1.686415044,1.23006143,0.768162393,0.160404893,1.804959497,54.50429165,0.038075406,5913896909,1,0.778012337,28456038302,146007437.8,0,0
3359.9851,3470.6609,3356.258,3470.6609,959556680,1048841306,2024/11/7,3364.73508,3287.616615,3045.38321,3000.915113,3385.260245,3276.144859,0.055676895,1,0,38.1673,76.94005402,90.67181294,88.82945911,1,1,87.36767628,76.16513749,190.3984,5.804364742,1,0,3425.332976,3287.616615,3149.900254,54.9799,0.011855561,0.083778845,7648274734,0.07110602,3260.215016,81.14107534,0.115732697,674211657.8,70.88339668,0,2.658279431,0.042928204,0.037144912,0.020597846,28.16773559,-23.85625084,600.4393338,0.437570406,88.30568986,2.79990395,15.186185,112.667848,128.3737747,3318.606403,-0.790945657,1,3327.80424,3215.76775,3342.380545,3215.646928,1.164569858,29415594982,81.14107534,114.4029,3311.7411,1,0.025667752,0.025343866,3364.73508,3287.616615,3016.083613,3109.109435,95.14546726,63.36550304,90.67181294,88.82945911,60.72319319,54.91915332,97.52431514,94.33240273,3425.332976,3287.616615,3149.900254,3494.191157,3287.616615,3081.042073,82.2288246,71.55628531,103.5739032,87.36767628,76.16513749,109.7727539,72.02049524,28.16773559,-23.85625084,19.43512244,-13.19325504,277.0473368,197.2480964,57.95135197,65.97510333,160.4537,184.2539,209.0976,5.818497478,5.110199475,0.013085574,0.014933265,0,0,0.222911856,0.845915167,0.14985786,2.167468381,0.22507112,88.30568986,-12.81975,3245.870442,114.4029,3470.6609,3311.7411,3152.8213,1,1.164569858,1.059373456,114.4029,13.73175893,52756330311,0.058184975,3383.8062,3386.9869,895855930,86.8547,1,0,1,0,1,6,838734057.2,0,0,105.92582,0.025667752,77.118465,26.94005402,1.842353839,0.664569858,11.20253879,1.842353839,3357.7336,3281.70955,2821.07315,2837.96885,3391.8782,4.184033875,-24.7207178,1.543162142,1.251492818,0.783634565,0.188201194,3.800201167,53.88010804,0.064549695,6057369926,1,0.813270475,29415594982,170637101.2,0,0
